,time,population,household_income,population_density,RegionName
125,2015-06-01,2658,80716,4219.5800187763725,89501
126,2015-07-01,2679,82322,4253.949782161361,89501
127,2015-08-01,2701,83966,4288.715690769646,89501
128,2015-09-01,2723,85376,4322.36165296279,89501
129,2015-10-01,2744,86643,4357.129887025415,89501
130,2015-11-01,2766,87687,4390.777281082514,89501
131,2015-12-01,2788,88577,4425.546994737895,89501
132,2016-01-01,2810,89276,4460.31746031746,89501
133,2016-02-01,2830,89756,4492.845350775393,89501
134,2016-03-01,2852,90083,4527.617271692096,89501
135,2016-04-01,2873,90217,4561.268233672496,89501
136,2016-05-01,2895,90167,4596.041634181953,89501
137,2016-06-01,2916,89937,4629.694028026309,89501
138,2016-07-01,2938,89509,4664.4689081285205,89501
139,2016-08-01,2959,89016,4697.59535135578,89501
140,2016-09-01,2977,88612,4726.302338335241,89501
141,2016-10-01,2994,88271,4752.50183576687,89501
142,2016-11-01,3007,88013,4774.503553493786,89501
143,2016-12-01,3020,87823,4793.774272697786,89501
144,2017-01-01,3030,87710,4809.523809523809,89501
145,2017-02-01,3037,87674,4820.722666257192,89501
146,2017-03-01,3042,87708,4829.77059791223,89501
147,2017-04-01,3046,87813,4835.17402617793,89501
148,2017-05-01,3047,87998,4837.293179605338,89501
149,2017-06-01,3046,88251,4835.9913386184935,89501
150,2017-07-01,3043,88587,4831.181713818272,89501
151,2017-08-01,3038,89001,4822.850906640075,89501
152,2017-09-01,3031,89475,4811.43620055103,89501
153,2017-10-01,3021,90040,4796.176615145205,89501
154,2017-11-01,3010,90660,4778.056639803617,89501
155,2017-12-01,2996,91377,4755.868276170162,89501
156,2018-01-01,2980,92171,4730.158730158731,89501
0,2005-01-01,37548,43081,1686.7924528301885,89502
1,2005-02-01,37473,43154,1683.4595520488888,89502
2,2005-03-01,37416,43211,1680.889178371082,89502
3,2005-04-01,37386,43243,1679.5219557396701,89502
4,2005-05-01,37380,43252,1679.2667359792274,89502
5,2005-06-01,37399,43236,1680.1399848807496,89502
6,2005-07-01,37445,43196,1682.1999190376705,89502
7,2005-08-01,37517,43131,1685.4364068247282,89502
8,2005-09-01,37612,43044,1689.6887275464105,89502
9,2005-10-01,37736,42930,1695.240369250832,89502
10,2005-11-01,37880,42796,1701.7331615054486,89502
11,2005-12-01,38055,42633,1709.5999571272337,89502
12,2006-01-01,38257,42446,1718.6433063791553,89502
13,2006-02-01,38461,42255,1727.8227657435257,89502
14,2006-03-01,38712,42020,1739.1053622269958,89502
15,2006-04-01,38980,41769,1751.1442397516603,89502
16,2006-05-01,39283,41486,1764.741990152494,89502
17,2006-06-01,39601,41188,1779.021339210091,89502
18,2006-07-01,39955,40855,1794.93424352829,89502
19,2006-08-01,40297,40526,1810.316091448988,89502
20,2006-09-01,40574,40240,1822.7354215208968,89502
21,2006-10-01,40802,39981,1833.0157741179828,89502
22,2006-11-01,40969,39764,1840.493900685594,89502
23,2006-12-01,41084,39575,1845.6683429949048,89502
24,2007-01-01,41142,39422,1848.2479784366576,89502
25,2007-02-01,41144,39314,1848.347679883941,89502
26,2007-03-01,41091,39229,1845.9888119326004,89502
27,2007-04-01,40985,39181,1841.23543474367,89502
28,2007-05-01,40819,39167,1833.7706565045546,89502
29,2007-06-01,40603,39187,1824.0760758113267,89502
30,2007-07-01,40324,39242,1811.5053872844364,89502
31,2007-08-01,40027,39302,1798.189379424306,89502
32,2007-09-01,39772,39328,1786.7168747041528,89502
33,2007-10-01,39541,39321,1776.327821259306,89502
34,2007-11-01,39348,39281,1767.6924806023371,89502
35,2007-12-01,39182,39206,1760.2351633561143,89502
36,2008-01-01,39050,39098,1754.2677448337824,89502
37,2008-02-01,38955,38965,1750.0341367569965,89502
38,2008-03-01,38887,38790,1746.9503931841318,89502
39,2008-04-01,38852,38588,1745.3847072419835,89502
40,2008-05-01,38848,38346,1745.232699867742,89502
41,2008-06-01,38877,38079,1746.5041779887779,89502
42,2008-07-01,38939,37769,1749.2839068131607,89502
43,2008-08-01,39015,37459,1752.739865633517,89502
44,2008-09-01,39085,37194,1755.8493391087177,89502
45,2008-10-01,39151,36958,1758.8187213940791,89502
46,2008-11-01,39210,36765,1761.4564394389336,89502
47,2008-12-01,39265,36603,1763.9383411129365,89502
48,2009-01-01,39315,36478,1766.1725067385444,89502
49,2009-02-01,39355,36398,1767.9775283691918,89502
50,2009-03-01,39394,36345,1769.740196354305,89502
51,2009-04-01,39427,36329,1771.21012636666,89502
52,2009-05-01,39455,36350,1772.4853137404143,89502
53,2009-06-01,39477,36406,1773.4834883224223,89502
54,2009-07-01,39495,36501,1774.2711950848177,89502
55,2009-08-01,39514,36607,1775.1411835379329,89502
56,2009-09-01,39543,36692,1776.4403802334223,89502
57,2009-10-01,39583,36759,1778.2562515332859,89502
58,2009-11-01,39633,36806,1780.4716444504356,89502
59,2009-12-01,39694,36835,1783.234251846015,89502
60,2010-01-01,39767,36844,1786.4779874213834,89502
61,2010-02-01,39841,36835,1789.8213530362914,89502
62,2010-03-01,39934,36807,1793.9807841796464,89502
63,2010-04-01,40033,36760,1798.4641382356601,89502
64,2010-05-01,40147,36693,1803.5703054747314,89502
65,2010-06-01,40267,36609,1808.9698557524043,89502
66,2010-07-01,40402,36503,1815.0227590871907,89502
67,2010-08-01,40532,36398,1820.8670920887357,89502
68,2010-09-01,40636,36321,1825.5323936113834,89502
69,2010-10-01,40720,36268,1829.3279005660045,89502
70,2010-11-01,40780,36242,1832.0087415361713,89502
71,2010-12-01,40819,36241,1833.7536392532288,89502
72,2011-01-01,40835,36266,1834.4564240790655,89502
73,2011-02-01,40829,36312,1834.195479209844,89502
74,2011-03-01,40800,36388,1832.9148878878734,89502
75,2011-04-01,40751,36487,1830.6833756871456,89502
76,2011-05-01,40676,36615,1827.3521751276119,89502
77,2011-06-01,40583,36764,1823.136202374403,89502
78,2011-07-01,40463,36944,1817.7543925773055,89502
79,2011-08-01,40341,37124,1812.2874894014278,89502
80,2011-09-01,40246,37269,1808.0147758921319,89502
81,2011-10-01,40171,37389,1804.6538788215778,89502
82,2011-11-01,40121,37475,1802.4216302588331,89502
83,2011-12-01,40094,37534,1801.169213633048,89502
84,2012-01-01,40090,37562,1800.9883198562443,89502
85,2012-02-01,40107,37560,1801.7891537514236,89502
86,2012-03-01,40149,37528,1803.6821751661964,89502
87,2012-04-01,40213,37467,1806.5343638473164,89502
88,2012-05-01,40302,37374,1810.5358657068587,89502
89,2012-06-01,40411,37255,1815.4285193345293,89502
90,2012-07-01,40547,37101,1821.538501638841,89502
91,2012-08-01,40688,36943,1827.8680601800836,89502
92,2012-09-01,40808,36816,1833.282296513941,89502
93,2012-10-01,40917,36710,1838.1412131219915,89502
94,2012-11-01,41005,36634,1842.1313315133932,89502
95,2012-12-01,41081,36581,1845.5186595809064,89502
96,2013-01-01,41140,36554,1848.158131176999,89502
97,2013-02-01,41178,36553,1849.8993714475655,89502
98,2013-03-01,41205,36577,1851.1155033077277,89502
99,2013-04-01,41216,36626,1851.5803461366565,89502
100,2013-05-01,41210,36703,1851.3248894562814,89502
101,2013-06-01,41189,36803,1850.3656143427545,89502
102,2013-07-01,41150,36932,1848.6385691218416,89502
103,2013-08-01,41105,37074,1846.5981319350353,89502
104,2013-09-01,41065,37209,1844.8239803574913,89502
105,2013-10-01,41029,37345,1843.1989609096872,89502
106,2013-11-01,40999,37474,1841.8279135559987,89502
107,2013-12-01,40972,37604,1840.619435139513,89502
108,2014-01-01,40950,37731,1839.6226415094338,89502
109,2014-02-01,40934,37844,1838.9042593686058,89502
110,2014-03-01,40920,37965,1838.3103496868507,89502
111,2014-04-01,40912,38080,1837.9371504938545,89502
112,2014-05-01,40908,38195,1837.7597818434167,89502
113,2014-06-01,40909,38304,1837.7896868742757,89502
114,2014-07-01,40914,38413,1838.0288592551562,89502
115,2014-08-01,40919,38519,1838.2647815381306,89502
116,2014-09-01,40919,38619,1838.243208783099,89502
117,2014-10-01,40913,38720,1837.9621470999973,89502
118,2014-11-01,40901,38815,1837.4397295006393,89502
119,2014-12-01,40883,38910,1836.6411281450673,89502
120,2015-01-01,40860,39003,1835.5795148247978,89502
121,2015-02-01,40833,39084,1834.3945738832422,89502
122,2015-03-01,40798,39171,1832.8323894043535,89502
123,2015-04-01,40759,39253,1831.0701755510077,89502
124,2015-05-01,40713,39334,1828.9904513996487,89502
125,2015-06-01,40662,39410,1826.727392701977,89502
126,2015-07-01,40605,39486,1824.1301288781474,89502
127,2015-08-01,40546,39573,1821.5028852806174,89502
128,2015-09-01,40495,39683,1819.1994163404854,89502
129,2015-10-01,40447,39822,1817.066759958071,89502
130,2015-11-01,40407,39983,1815.242506867724,89502
131,2015-12-01,40370,40176,1813.6050401967534,89502
132,2016-01-01,40340,40396,1812.2192273135668,89502
133,2016-02-01,40316,40626,1811.1506456417517,89502
134,2016-03-01,40296,40898,1810.2519046058867,89502
135,2016-04-01,40282,41186,1809.6217631412321,89502
136,2016-05-01,40273,41511,1809.2182118168116,89502
137,2016-06-01,40269,41851,1809.0672862019421,89502
138,2016-07-01,40271,42229,1809.1589245889656,89502
139,2016-08-01,40273,42615,1809.2253999522286,89502
140,2016-09-01,40267,42976,1808.9667756761735,89502
141,2016-10-01,40254,43336,1808.3655025681608,89502
142,2016-11-01,40234,43671,1807.4603724416118,89502
143,2016-12-01,40205,44003,1806.19104328809,89502
144,2017-01-01,40170,44323,1804.5822102425875,89502
145,2017-02-01,40131,44600,1802.8372598801814,89502
146,2017-03-01,40080,44893,1800.582274266071,89502
147,2017-04-01,40025,45165,1798.0767771981368,89502
148,2017-05-01,39960,45432,1795.1537355385162,89502
149,2017-06-01,39889,45677,1792.0017326200887,89502
150,2017-07-01,39810,45918,1788.410634914958,89502
151,2017-08-01,39722,46145,1784.4800333178473,89502
152,2017-09-01,39630,46351,1780.3529723953968,89502
153,2017-10-01,39528,46552,1775.7543147527758,89502
154,2017-11-01,39422,46733,1770.980747979832,89502
155,2017-12-01,39304,46907,1765.7140342917014,89502
156,2018-01-01,39180,47067,1760.1078167115902,89502
0,2005-01-01,20071,42616,3092.604006163328,89503
1,2005-02-01,19915,42645,3068.6995295413217,89503
2,2005-03-01,19764,42667,3045.346016570231,89503
3,2005-04-01,19637,42679,3025.8597018643145,89503
4,2005-05-01,19528,42680,3008.9414977765086,89503
5,2005-06-01,19441,42672,2995.6829013447386,89503
6,2005-07-01,19373,42653,2985.200006140218,89503
7,2005-08-01,19327,42624,2977.98751381081,89503
8,2005-09-01,19302,42585,2974.1215416613595,89503
9,2005-10-01,19297,42536,2973.3443582152363,89503
10,2005-11-01,19312,42478,2975.7061043399326,89503
11,2005-12-01,19349,42407,2981.364229777094,89503
12,2006-01-01,19407,42327,2990.2927580893684,89503
13,2006-02-01,19477,42245,3001.1682163098635,89503
14,2006-03-01,19575,42145,3016.321059771544,89503
15,2006-04-01,19691,42038,3034.098960968308,89503
16,2006-05-01,19831,41917,3055.6871133132727,89503
