,time,CPI,real_GDP,inflation,unemployment_rate,population,household_income,population_density,RegionName
261,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,13357,76768,109.10439572066709,89005
262,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,6191,237311,794.8465763531436,89519
263,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,18233,82178,237.7858030728379,89521
264,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,25186,59028,1336.8540296518936,89523
265,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,24635,87956,2243.7030918449177,89012
266,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,8163,150714,480.23397799413976,89011
267,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,32955,57857,4347.710001266666,89014
268,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,52739,50215,1406.7717780352982,89015
269,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,8925,64049,302.6482317233843,89027
270,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,5213,51749,55.423016798271405,89029
271,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,48436,28642,5174.8678601347365,89030
272,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,54004,47376,5678.751768005533,89031
273,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,35001,42395,3414.7742449870257,89032
274,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,3137,50951,6.01722549302636,89040
275,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,7329,74731,233.63485891244449,89044
276,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,14242,48791,185.887919547188,89048
277,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,40108,127090,772.5029048155367,89052
278,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,7754,45743,16.76378081681195,89060
279,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,3146,51934,43.2665455438832,89061
280,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,42377,76104,4719.14387667521,89074
281,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,18173,46981,2432.8886504691054,89081
282,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,14474,61199,1324.2980659478558,89084
283,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,1731,64698,3329.5396204611748,89085
284,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,2795,47454,411.66217827545756,89086
285,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,31268,57227,5833.711066316085,89102
286,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,37793,42954,5640.761002152964,89103
287,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,36663,36347,6454.836715868601,89104
288,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,32325,62129,5920.425007249784,89107
289,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,57829,39435,6432.593360483987,89108
290,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,14012,146440,3163.0629203755525,89109
291,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,66504,38982,5986.014080149541,89110
292,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,17113,132142,1536.2140638494816,89113
293,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,49743,31999,1988.948802966331,89115
294,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,46698,94054,5120.484181612974,89117
295,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,14818,63859,1400.635668688467,89118
296,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,37140,49627,2872.45118320326,89119
297,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,20236,74488,2907.5770004251794,89120
298,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,53004,41492,5761.308052546385,89121
299,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,32985,38974,3632.779776780135,89122
300,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,53244,57164,4994.810219456905,89123
301,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,1154,95234,0.8475309920838585,89124
302,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,31246,57371,5207.814616033461,89128
303,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,43086,66586,4304.348896861491,89129
304,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,28389,55722,3711.0120010061373,89130
305,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,35103,82028,2189.887675450504,89131
306,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,23089,159608,3482.528196397121,89134
307,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,17892,166769,392.4752867179631,89135
308,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,8511,119027,2021.829813346215,89138
309,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,21948,54753,2072.5556666636403,89139
310,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,16590,109107,1551.9766599047493,89141
311,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,28300,38966,5945.520908212668,89142
312,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,10452,61398,3056.388109150047,89143
313,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,16974,131743,4319.233606631086,89144
314,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,21082,99843,4573.224077366227,89145
315,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,15165,62231,3165.9898875629992,89146
316,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,41716,65838,5622.115448670264,89147
317,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,27813,61963,2257.618826477873,89148
318,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,22256,85879,1854.6743809393447,89149
319,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,23190,39784,714.650914629481,89156
320,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,1356,40877,7.02148601328106,89166
321,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,11477,58666,600.6095745498701,89178
322,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,654,52420,5.4957715187712735,89179
323,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,15971,52218,2278.3367124415145,89183
324,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,21411,47085,642.8068382899446,89701
325,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,8762,83726,345.125284612448,89703
326,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,3889,85674,50.799267270012685,89704
327,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,4505,55500,104.37924323495524,89705
328,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,16378,41092,516.8266655161295,89706
329,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,18073,50881,10.370073307487818,89801
330,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,11492,58370,18.25582342250055,89815
331,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,12658,49020,62.79087170276675,89403
332,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,17485,49359,117.81131294720397,89408
333,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,10269,58806,59.03162877987106,89410
334,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,337,1019446,21.400867730129317,89413
335,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,11035,74195,159.33861907121027,89423
336,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,6169,36317,36.62101706623223,89429
337,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,30897,36738,3195.1864432351103,89431
338,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,17816,34360,1147.2597600877427,89433
339,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,22275,50237,744.5157236006364,89434
340,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,33812,68772,829.5522124132518,89436
341,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,1551,109851,106.39570112322431,89439
342,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,6276,71918,151.24227347172493,89441
343,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,2338,53175,7.9034203849392375,89444
344,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,6848,42567,8.978439292588657,89447
345,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,3346,400783,132.2772356405648,89451
346,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,10669,63864,196.81032859422393,89460
347,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,3499,56722,5555.38122103586,89501
348,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,37386,43243,1679.5219557396701,89502
349,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,19637,42679,3025.8597018643145,89503
350,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,43356,45132,458.7038742339148,89506
351,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,30037,92076,3356.132680005275,89509
352,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,3000,93959,2.900831100609173,89510
353,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,24440,150062,163.984769508655,89511
354,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,18456,29932,2929.608018651071,89512
355,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,16976,68056,1944.6036290327245,89002
356,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,13264,77140,108.34285015517838,89005
357,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,6419,231201,824.0641234431735,89519
358,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,18330,82380,239.0495093958394,89521
359,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,25097,59414,1332.1193058661238,89523
360,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,24642,89284,2244.2990177257952,89012
361,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,8932,146767,525.4630867622324,89011
362,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,32700,58201,4314.0906958892665,89014
363,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,50329,50384,1342.4685636449583,89015
364,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,9004,64815,305.3404850313509,89027
365,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,5218,52157,55.48585911050551,89029
366,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,48690,28670,5202.029380854968,89030
367,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,54168,47595,5695.905949744485,89031
368,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,35066,42589,3421.13395070583,89032
369,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,3124,51300,5.992206520324891,89040
370,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,7522,75277,239.80324567766073,89044
371,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,14217,49341,185.5560830649078,89048
372,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,39989,127972,770.2185577965683,89052
373,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,7734,46004,16.72113185374783,89060
374,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,3179,52955,43.72097657282806,89061
375,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,42190,75957,4698.269769457602,89074
376,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,18567,46924,2485.6113613083226,89081
377,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,14635,61743,1338.9802092039927,89084
378,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,1788,65449,3438.627001206944,89085
379,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,2862,47185,421.55661331372227,89086
380,2005-05-01,197.4102674447208,15047.305985852781,3.44612045097397,5.0955963421681085,31390,57103,5856.390740678529,89102
381,2005-05-01,197.4102674447208,15047.305985852781,3.44612045097397,5.0955963421681085,37843,42648,5648.282145370828,89103
382,2005-05-01,197.4102674447208,15047.305985852781,3.44612045097397,5.0955963421681085,36766,36331,6473.013320524499,89104
383,2005-05-01,197.4102674447208,15047.305985852781,3.44612045097397,5.0955963421681085,32463,62188,5945.693540236581,89107
384,2005-05-01,197.4102674447208,15047.305985852781,3.44612045097397,5.0955963421681085,57930,39549,6443.86274305227,89108
385,2005-05-01,197.4102674447208,15047.305985852781,3.44612045097397,5.0955963421681085,12878,155946,2907.0735949710265,89109
386,2005-05-01,197.4102674447208,15047.305985852781,3.44612045097397,5.0955963421681085,66690,39104,6002.760758458497,89110
387,2005-05-01,197.4102674447208,15047.305985852781,3.44612045097397,5.0955963421681085,17201,128742,1544.1171340346048,89113
388,2005-05-01,197.4102674447208,15047.305985852781,3.44612045097397,5.0955963421681085,50249,31959,2009.188921468791,89115
389,2005-05-01,197.4102674447208,15047.305985852781,3.44612045097397,5.0955963421681085,46504,94171,5099.1303160860825,89117
390,2005-05-01,197.4102674447208,15047.305985852781,3.44612045097397,5.0955963421681085,14824,64586,1401.1718790198618,89118
391,2005-05-01,197.4102674447208,15047.305985852781,3.44612045097397,5.0955963421681085,37156,49193,2873.640701251174,89119
392,2005-05-01,197.4102674447208,15047.305985852781,3.44612045097397,5.0955963421681085,20187,75321,2900.4465096808044,89120
393,2005-05-01,197.4102674447208,15047.305985852781,3.44612045097397,5.0955963421681085,52965,41639,5757.1304858610565,89121
394,2005-05-01,197.4102674447208,15047.305985852781,3.44612045097397,5.0955963421681085,33179,38961,3654.1481772253396,89122
395,2005-05-01,197.4102674447208,15047.305985852781,3.44612045097397,5.0955963421681085,51864,57195,4865.348726032073,89123
396,2005-05-01,197.4102674447208,15047.305985852781,3.44612045097397,5.0955963421681085,1146,93664,0.8416723652894752,89124
397,2005-05-01,197.4102674447208,15047.305985852781,3.44612045097397,5.0955963421681085,31139,57450,5189.982506380321,89128
398,2005-05-01,197.4102674447208,15047.305985852781,3.44612045097397,5.0955963421681085,43009,66657,4296.6555658867,89129
399,2005-05-01,197.4102674447208,15047.305985852781,3.44612045097397,5.0955963421681085,28312,56065,3700.9198975885115,89130
