,time,CPI,real_GDP,inflation,unemployment_rate,population,household_income,population_density,RegionName,SizeRank,City,Metro,CountyName,value
11782,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,39377,32555,6932.598983921906,89104,1961,Las Vegas,Las Vegas,Clark,136800.0
11783,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,37010,54103,6778.403425775431,89107,2935,Las Vegas,Las Vegas,Clark,132600.0
11784,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,66856,35623,7436.728888274231,89108,116,Las Vegas,Las Vegas,Clark,144200.0
11785,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,6230,229335,1406.4557478648808,89109,7984,Las Vegas,Las Vegas,Clark,243100.0
11786,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,72464,36789,6522.456731262407,89110,434,Las Vegas,Las Vegas,Clark,130100.0
11787,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,25782,88464,2314.4132106963784,89113,2565,Las Vegas,Las Vegas,Clark,245200.0
11788,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,58723,29716,2348.0165466445474,89115,816,Las Vegas,Las Vegas,Clark,115600.0
11789,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,49014,80376,5374.359394065403,89117,196,Las Vegas,Las Vegas,Clark,268100.0
11790,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,17723,54277,1675.1750560315538,89118,5333,Las Vegas,Las Vegas,Clark,198500.0
11791,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,42462,36905,3284.0195299830716,89119,694,Las Vegas,Las Vegas,Clark,160600.0
11792,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,21698,65159,3117.652980222183,89120,4786,Las Vegas,Las Vegas,Clark,184300.0
11793,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,58357,36761,6343.176890842617,89121,174,Las Vegas,Las Vegas,Clark,145300.0
11794,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,45555,37985,5017.120697411233,89122,770,Las Vegas,Las Vegas,Clark,155800.0
11795,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,49374,60173,4631.724386151405,89123,310,Las Vegas,Las Vegas,Clark,230900.0
11796,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,558,81021,0.40990606516882805,89124,14329,Mount Charleston,Las Vegas,Clark,223700.0
11797,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,32962,55402,5493.760279861218,89128,1796,Las Vegas,Las Vegas,Clark,208500.0
11798,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,47683,63080,4763.566519945944,89129,724,Las Vegas,Las Vegas,Clark,212000.0
11799,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,30535,57110,3991.5770132033063,89130,3099,Las Vegas,Las Vegas,Clark,199900.0
11800,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,44055,79941,2748.2867425895397,89131,1426,Las Vegas,Las Vegas,Clark,263700.0
11801,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,22002,133797,3318.6882286924274,89134,3140,Las Vegas,Las Vegas,Clark,251700.0
11802,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,25797,184223,565.8641643169509,89135,2843,Las Vegas,Las Vegas,Clark,344700.0
11803,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,14118,129239,3353.674101447972,89138,6884,Las Vegas,Las Vegas,Clark,360400.0
11804,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,37841,56718,3573.3434028157058,89139,2162,Las Vegas,Las Vegas,Clark,218600.0
11805,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,27741,109123,2595.11065945694,89141,3629,Las Vegas,Las Vegas,Clark,251400.0
11806,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,33842,37067,7109.788627450745,89142,3949,Las Vegas,Las Vegas,Clark,145100.0
11807,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,12337,66745,3607.520785835986,89143,8369,Las Vegas,Las Vegas,Clark,212800.0
11808,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,17493,130087,4451.172840209849,89144,5582,Las Vegas,Las Vegas,Clark,283600.0
11809,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,21781,125084,4724.774866927513,89145,4327,Las Vegas,Las Vegas,Clark,169900.0
11810,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,17644,52931,3683.6858378792967,89146,5922,Las Vegas,Las Vegas,Clark,238600.0
11811,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,47364,49893,6383.322213749466,89147,575,Las Vegas,Las Vegas,Clark,204900.0
11812,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,44661,65415,3625.097634705789,89148,511,Las Vegas,Las Vegas,Clark,237300.0
11813,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,33891,79301,2824.3023677155466,89149,2183,Las Vegas,Las Vegas,Clark,231400.0
11814,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,26021,36570,801.8979221885303,89156,4829,Las Vegas,Las Vegas,Clark,141800.0
11815,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,18911,65797,97.90393258493812,89166,5509,Las Vegas,Las Vegas,Clark,221800.0
11816,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,33004,64599,1727.0757786729696,89178,2504,Las Vegas,Las Vegas,Clark,231900.0
11817,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,9069,67523,76.11920791966982,89179,9005,Las Vegas,Las Vegas,Clark,244700.0
11818,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,32563,53259,4645.357218748503,89183,2668,Las Vegas,Las Vegas,Clark,200800.0
11819,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,22001,52047,660.5022347402918,89701,4439,Carson City,Carson City,Carson City,194700.0
11820,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,8635,87083,340.1277689666754,89703,8046,Carson City,Carson City,Carson City,300100.0
11821,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,3782,106918,49.40237759653722,89704,11321,Carson City,Carson City,Carson City,292700.0
11822,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,4652,58939,107.79481851396432,89705,10869,Carson City,Carson City,Carson City,225200.0
11823,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,16574,43427,523.0065763523161,89706,5355,Carson City,Carson City,Carson City,193300.0
11824,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,22830,67908,13.099806601966135,89801,4700,Elko,Elko,Elko,238000.0
11825,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,14074,81947,22.35898438114027,89815,7509,Spring Creek,Elko,Elko,242000.0
11826,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,14032,52782,69.60555586546941,89403,6347,Dayton,Fernley,Lyon,180900.0
11827,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,18438,49613,124.23185870038905,89408,5360,Fernley,Fernley,Lyon,153700.0
11828,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,10124,65598,58.194986547866556,89410,7410,Gardnerville,Gardnerville Ranchos,Douglas,286200.0
11829,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,311,709111,19.702106618115657,89413,14712,Glenbrook,Gardnerville Ranchos,Douglas,1726300.0
11830,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,10955,81234,158.17996953960426,89423,7340,Minden,Gardnerville Ranchos,Douglas,319200.0
11831,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,5464,39320,32.438219667281295,89429,9111,Silver Springs,Fernley,Lyon,109600.0
11832,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,34493,37558,3567.071437927398,89431,2061,Sparks,Reno,Washoe,168900.0
11833,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,19214,34662,1237.2732109764183,89433,6448,Sun Valley,Reno,Washoe,186800.0
11834,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,23551,51744,787.1537145420992,89434,4076,Sparks,Reno,Washoe,219900.0
11835,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,39078,72385,958.7568741483412,89436,1605,Sparks,Reno,Washoe,279600.0
11836,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,1338,79480,91.78585871494745,89439,13716,Verdi-Mogul,Reno,Washoe,362300.0
11837,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,11626,78816,280.16131577917486,89441,8070,Sparks,Reno,Washoe,314300.0
11838,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,2231,55441,7.543712174679235,89444,12104,Wellington,Gardnerville Ranchos,Douglas,249700.0
11839,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,9431,38527,12.364916260863655,89447,8933,Yerington,Fernley,Lyon,110300.0
11840,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,4451,373007,175.96100228763146,89451,10516,Incline Village,Reno,Washoe,759400.0
11841,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,11387,70320,210.0640717749333,89460,7326,Gardnerville,Gardnerville Ranchos,Douglas,232400.0
11842,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,2637,79380,4187.007640791256,89501,10635,Reno,Reno,Washoe,232900.0
11843,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,40713,39334,1828.9904513996487,89502,823,Reno,Reno,Washoe,184200.0
11844,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,19980,45861,3078.628564892571,89503,3250,Reno,Reno,Washoe,210300.0
11845,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,36691,45047,388.188174490618,89506,2105,Reno,Reno,Washoe,195300.0
11846,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,29297,82305,3273.457319155579,89509,1457,Reno,Reno,Washoe,345900.0
11847,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,2785,72646,2.6936911584452945,89510,10877,Sparks,Reno,Washoe,320700.0
11848,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,26295,150610,176.4293748222087,89511,3010,Reno,Reno,Washoe,523600.0
11849,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,19927,31642,3163.154659261852,89512,4224,Reno,Reno,Washoe,146200.0
11850,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,32381,71205,3709.1980737447443,89002,3042,Henderson,Las Vegas,Clark,226900.0
11851,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,12738,77847,104.04637083833482,89005,6533,Boulder City,Las Vegas,Clark,253400.0
11852,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,8428,170618,1081.9985513319189,89519,8568,Reno,Reno,Washoe,465100.0
11853,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,29218,91382,381.04143023254466,89521,2607,Reno,Reno,Washoe,313900.0
11854,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,30582,74439,1623.2896868023438,89523,1945,Reno,Reno,Washoe,301000.0
11855,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,29512,109751,2687.840086397706,89012,1985,Henderson,Las Vegas,Clark,271100.0
11856,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,22709,82678,1335.8304298861228,89011,3764,Henderson,Las Vegas,Clark,201200.0
11857,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,34203,55460,4512.293394742589,89014,1373,Henderson,Las Vegas,Clark,216200.0
11858,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,34169,51120,911.430962586675,89015,1754,Henderson,Las Vegas,Clark,173700.0
11859,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,12111,58802,410.7044151410682,89027,6027,Mesquite,Las Vegas,Clark,186500.0
11860,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,5794,51393,61.60151153760097,89029,7788,Laughlin,Las Vegas,Clark,145500.0
11861,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,51081,26806,5457.384296639834,89030,1999,North Las Vegas,Las Vegas,Clark,84500.0
11862,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,65400,46685,6876.990529631403,89031,353,North Las Vegas,Las Vegas,Clark,172500.0
11863,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,42468,39533,4143.228838337138,89032,2088,North Las Vegas,Las Vegas,Clark,159200.0
11864,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,2813,54140,5.397460945331741,89040,12016,Overton,Las Vegas,Clark,157200.0
11865,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,18642,100977,594.2747890876303,89044,4804,Henderson,Las Vegas,Clark,289300.0
11866,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,14249,45720,185.9712706259727,89048,5220,Pahrump,Pahrump,Nye,152600.0
11867,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,49005,132856,943.8705711231701,89052,263,Henderson,Las Vegas,Clark,349800.0
11868,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,6901,46457,14.920417627705673,89060,8294,Pahrump,Pahrump,Nye,110400.0
11869,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,3931,56663,54.06886824511155,89061,10140,Pahrump,Pahrump,Nye,156800.0
11870,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,44881,72898,4997.910526087856,89074,485,Henderson,Las Vegas,Clark,241800.0
11871,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,33756,45825,4518.919207077749,89081,3293,North Las Vegas,Las Vegas,Clark,182900.0
11872,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,24354,62605,2228.1995754739796,89084,4372,North Las Vegas,Las Vegas,Clark,229100.0
11873,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,4026,69773,7742.383157562587,89085,12365,North Las Vegas,Las Vegas,Clark,260000.0
11874,2015-05-01,237.61699234266882,17497.79956954299,0.244355995486081,5.37649050788776,5273,41034,776.6196009862842,89086,10891,North Las Vegas,Las Vegas,Clark,205900.0
11875,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,34601,42846,6455.531531345134,89102,2135,Las Vegas,Las Vegas,Clark,149500.0
11876,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,44920,46545,6704.5550318829055,89103,486,Las Vegas,Las Vegas,Clark,176600.0
11877,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,39220,32559,6905.095031968371,89104,1961,Las Vegas,Las Vegas,Clark,138700.0
11878,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,36947,54042,6766.890318349887,89107,2935,Las Vegas,Las Vegas,Clark,135100.0
11879,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,66645,35655,7413.303015850747,89108,116,Las Vegas,Las Vegas,Clark,145500.0
11880,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,6200,220953,1399.7536050353988,89109,7984,Las Vegas,Las Vegas,Clark,246300.0
11881,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,72254,36794,6503.597246941094,89110,434,Las Vegas,Las Vegas,Clark,131700.0
11882,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,26031,87284,2336.792318144072,89113,2565,Las Vegas,Las Vegas,Clark,247200.0
11883,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,58493,29759,2338.8009841337607,89115,816,Las Vegas,Las Vegas,Clark,117400.0
11884,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,48934,80310,5365.592389564034,89117,196,Las Vegas,Las Vegas,Clark,270400.0
11885,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,17735,54325,1676.3147279201432,89118,5333,Las Vegas,Las Vegas,Clark,200800.0
11886,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,42313,36997,3272.4676149587963,89119,694,Las Vegas,Las Vegas,Clark,162800.0
11887,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,21652,65190,3110.967818131625,89120,4786,Las Vegas,Las Vegas,Clark,187200.0
11888,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,58289,36773,6335.847582899727,89121,174,Las Vegas,Las Vegas,Clark,147200.0
11889,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,45591,37996,5021.079856874693,89122,770,Las Vegas,Las Vegas,Clark,156700.0
11890,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,49328,60031,4627.484337302453,89123,310,Las Vegas,Las Vegas,Clark,233400.0
11891,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,555,81324,0.40806457440794375,89124,14329,Mount Charleston,Las Vegas,Clark,228100.0
11892,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,32830,55083,5471.806242760041,89128,1796,Las Vegas,Las Vegas,Clark,210500.0
11893,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,47652,63117,4760.450677808448,89129,724,Las Vegas,Las Vegas,Clark,213800.0
11894,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,30529,57066,3990.830456630045,89130,3099,Las Vegas,Las Vegas,Clark,202100.0
11895,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,44141,80076,2753.69873094124,89131,1426,Las Vegas,Las Vegas,Clark,266500.0
11896,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,22019,136378,3321.1661947404396,89134,3140,Las Vegas,Las Vegas,Clark,253200.0
11897,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,25901,184930,568.1296755613172,89135,2843,Las Vegas,Las Vegas,Clark,347200.0
11898,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,14246,129537,3384.0656361974334,89138,6884,Las Vegas,Las Vegas,Clark,362000.0
11899,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,37951,56698,3583.755354113187,89139,2162,Las Vegas,Las Vegas,Clark,220600.0
11900,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,27826,108008,2603.0392859928734,89141,3629,Las Vegas,Las Vegas,Clark,252300.0
11901,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,33839,37036,7109.056641009163,89142,3949,Las Vegas,Las Vegas,Clark,146000.0
11902,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,12305,66510,3597.9820186767115,89143,8369,Las Vegas,Las Vegas,Clark,214600.0
11903,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,17482,130201,4448.568166045704,89144,5582,Las Vegas,Las Vegas,Clark,286800.0
11904,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,21788,127377,4726.344945910345,89145,4327,Las Vegas,Las Vegas,Clark,171900.0
11905,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,17557,52537,3665.3823278240666,89146,5922,Las Vegas,Las Vegas,Clark,241300.0
11906,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,47393,49860,6387.302375878296,89147,575,Las Vegas,Las Vegas,Clark,206600.0
11907,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,44998,65813,3652.515495780168,89148,511,Las Vegas,Las Vegas,Clark,239500.0
11908,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,34079,79423,2839.966604183976,89149,2183,Las Vegas,Las Vegas,Clark,233700.0
11909,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,26030,36571,802.1873465808537,89156,4829,Las Vegas,Las Vegas,Clark,143300.0
11910,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,19098,65869,98.87327962427055,89166,5509,Las Vegas,Las Vegas,Clark,223200.0
11911,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,33112,64729,1732.7191093270312,89178,2504,Las Vegas,Las Vegas,Clark,233600.0
11912,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,9173,67628,76.99003289530728,89179,9005,Las Vegas,Las Vegas,Clark,246400.0
11913,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,32548,53274,4643.168773449901,89183,2668,Las Vegas,Las Vegas,Clark,202500.0
11914,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,22024,52042,661.1953156730493,89701,4439,Carson City,Carson City,Carson City,196800.0
11915,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,8633,87700,340.02402904567066,89703,8046,Carson City,Carson City,Carson City,303400.0
11916,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,3781,106301,49.39671398033096,89704,11321,Carson City,Carson City,Carson City,294900.0
11917,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,4646,58583,107.6576062426336,89705,10869,Carson City,Carson City,Carson City,222900.0
11918,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,16593,43489,523.6138523019749,89706,5355,Carson City,Carson City,Carson City,194900.0
11919,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,22810,67988,13.088170700168833,89801,4700,Elko,Elko,Elko,237800.0
11920,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,14096,81887,22.39335731432793,89815,7509,Spring Creek,Elko,Elko,241000.0
11921,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,14098,53006,69.93164149229237,89403,6347,Dayton,Fernley,Lyon,183200.0
11922,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,18468,49693,124.43119899763694,89408,5360,Fernley,Fernley,Lyon,157200.0
11923,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,10113,65763,58.134516482404116,89410,7410,Gardnerville,Gardnerville Ranchos,Douglas,285600.0
11924,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,310,673076,19.66491929217029,89413,14712,Glenbrook,Gardnerville Ranchos,Douglas,1729100.0
11925,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,10974,80639,158.45122053368266,89423,7340,Minden,Gardnerville Ranchos,Douglas,319700.0
11926,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,5471,39305,32.47560060829109,89429,9111,Silver Springs,Fernley,Lyon,109300.0
11927,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,34432,37704,3560.759923720563,89431,2061,Sparks,Reno,Washoe,171800.0
11928,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,19252,34750,1239.7043087455104,89433,6448,Sun Valley,Reno,Washoe,189400.0
11929,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,23529,51760,786.408996334314,89434,4076,Sparks,Reno,Washoe,224400.0
11930,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,39212,72627,962.0269805168407,89436,1605,Sparks,Reno,Washoe,282300.0
11931,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,1346,81267,92.33529365648404,89439,13716,Verdi-Mogul,Reno,Washoe,364900.0
11932,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,11671,78940,281.23491679704034,89441,8070,Sparks,Reno,Washoe,319200.0
11933,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,2235,55397,7.555605409417594,89444,12104,Wellington,Gardnerville Ranchos,Douglas,247700.0
11934,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,9434,38944,12.368852990372297,89447,8933,Yerington,Fernley,Lyon,108500.0
11935,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,4453,377137,176.01246459725274,89451,10516,Incline Village,Reno,Washoe,758500.0
11936,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,11416,70075,210.59891740812967,89460,7326,Gardnerville,Gardnerville Ranchos,Douglas,230200.0
11937,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,2658,80716,4219.5800187763725,89501,10635,Reno,Reno,Washoe,236200.0
11938,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,40662,39410,1826.727392701977,89502,823,Reno,Reno,Washoe,187400.0
11939,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,19942,45991,3072.815284587399,89503,3250,Reno,Reno,Washoe,214000.0
11940,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,36706,45139,388.34436876247617,89506,2105,Reno,Reno,Washoe,198400.0
11941,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,29334,83227,3277.559482464421,89509,1457,Reno,Reno,Washoe,350500.0
11942,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,2800,73402,2.707316906386708,89510,10877,Sparks,Reno,Washoe,324700.0
11943,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,26352,150696,176.81584848157513,89511,3010,Reno,Reno,Washoe,529000.0
11944,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,19943,31704,3165.6693482956707,89512,4224,Reno,Reno,Washoe,149400.0
11945,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,32499,71148,3722.7104585024626,89002,3042,Henderson,Las Vegas,Clark,229000.0
11946,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,12729,78154,103.97668110954172,89005,6533,Boulder City,Las Vegas,Clark,255100.0
11947,2015-06-01,237.84337534921968,17520.041243764106,0.346568608561689,5.2889481882799,8460,171458,1086.1095407421737,89519,8568,Reno,Reno,Washoe,471000.0
